,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,low_today,high_today,low_52,high_52,previous_close,_pe,_yield,_eps,_annualized_dividend
777,777,LMST,1,06/16/2022,06/16/2022,3.0,0.05,0.0,0,2022,16,NASDAQ-CM,Finance,Major Banks,0.0,4447.0,140869000.0,0.0,0.0,23.7,16.55,18.53,9.27,1.07,2.0,0.2
778,778,PGC,50,02/02/2010,05/11/2022,3.02,0.05,0.0,1,2010,22,NASDAQ-GS,Finance,Commercial Banks,0.0,60577.0,562206000.0,0.0,0.0,38.6,28.48,30.17,10.16,0.67,2.97,0.2
779,779,BFIN,33,08/11/2014,05/12/2022,2.909090909090909,0.1,100.0,1,2014,16,NASDAQ-GS,Finance,Major Banks,0.0,19903.0,125237000.0,0.0,0.0,12.79,9.3,9.43,17.79,4.25,0.53,0.4
780,780,TRIP,1,11/19/2019,11/19/2019,0.0,3.5,0.0,0,2019,3,NASDAQ-GS,,,0.0,2475398.0,2601000000.0,0.0,0.0,40.68,17.43,18.82,0.0,0.0,-0.73,0.0
781,781,COFS,10,03/12/2020,06/14/2022,2.7,0.25,13.63636363636364,1,2020,2,NASDAQ-CM,Finance,Major Banks,0.0,7515.0,150500000.0,0.0,0.0,29.38,19.42,19.87,7.1,4.81,2.8,1.0
782,782,OXSQZ,13,07/12/2019,07/14/2022,2.769230769230769,0.390625,0.0,1,2019,3,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,0.0,0.0,0.0,0.0,27.84,24.65,24.95,0.0,6.16,0.0,1.5625
783,783,TAYD,1,12/04/1989,12/04/1989,0.0,0.02,0.0,0,1989,33,NASDAQ-CM,Industrials,Industrial Machinery/Components,0.0,2702.0,30740000.0,0.0,0.0,12.25,8.38,8.79,38.22,0.0,0.23,0.0
784,784,FFWM,14,02/28/2019,05/05/2022,2.7857142857142856,0.11,40.0,1,2019,3,NASDAQ-GM,Finance,Major Banks,0.0,252348.0,1156000000.0,0.0,0.0,29.41,20.16,20.49,8.3,2.11,2.47,0.44
785,785,GCBC,59,11/13/2007,05/12/2022,3.0,0.13,114.2857142857143,2,2007,22,NASDAQ-CM,Finance,Banks,0.0,28678.0,415454000.0,0.0,0.0,56.0,27.23,48.8,14.44,1.11,3.38,0.52
786,786,JJSF,71,12/13/2004,06/16/2022,2.9577464788732395,0.633,100.0,2,2004,18,NASDAQ-GS,Consumer Staples,Specialty Foods,0.0,113730.0,2725000000.0,0.0,0.0,180.0,117.45,142.73,44.05,1.79,3.24,2.532
787,787,VINP,4,08/31/2021,05/23/2022,2.25,0.17,25.0,0,2021,1,NASDAQ-GS,Finance,Investment Managers,0.0,42575.0,650863000.0,0.0,0.0,14.88,8.75,11.44,16.82,6.22,0.68,0.68
788,788,LGND,1,04/03/2007,04/03/2007,0.0,2.5,0.0,0,2007,15,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,156731.0,1595000000.0,0.0,0.0,169.98,72.57,95.43,69.15,0.0,1.38,0.0
789,789,BHFAM,2,03/09/2022,06/09/2022,1.5,0.2890625,0.0,0,2022,0,NASDAQ-GS,Finance,Life Insurance,0.0,0.0,0.0,0.0,0.0,26.24,16.36,17.51,0.0,6.62,0.0,1.1563
790,790,SSSS,10,10/02/2020,03/24/2022,1.9,0.11,900.0,1,2020,6,NASDAQ-GS,Finance,Finance/Investors Services,0.0,217570.0,192545000.0,0.0,0.0,16.4,6.25,6.69,3.45,78.86,1.94,5.11
791,791,DGICB,63,10/30/2006,04/29/2022,3.0,0.1475,19.354838709677423,2,2006,34,NASDAQ-GS,Finance,Property-Casualty Insurers,0.0,2039.0,485125000.0,0.0,0.0,16.89,12.0,16.03,18.88,3.49,0.82,0.59
792,792,HNNA,37,05/22/2013,05/20/2022,3.027027027027027,0.1375,33.33333333333334,1,2013,0,NASDAQ-GM,Finance,Investment Managers,0.0,11842.0,76949000.0,0.0,0.0,11.69,9.0,10.29,10.09,5.29,1.02,0.55
793,793,ISAA,5,07/07/2021,07/07/2022,2.4,0.05,0.0,0,2021,1,NASDAQ-CM,Industrials,Consumer Electronics/Appliances,0.0,73530.0,217212000.0,0.0,0.0,10.25,9.84,9.855,0.0,2.03,0.0,0.2
794,794,BELFA,77,07/11/2003,07/14/2022,2.961038961038961,0.06,50.0,2,2003,19,NASDAQ-GS,,,0.0,1430.0,244343000.0,0.0,0.0,23.95,12.38,21.55,10.54,1.12,2.04,0.24
795,795,MKSI,46,02/25/2011,05/26/2022,2.9347826086956523,0.22,11.111111111111114,1,2011,11,NASDAQ-GS,Industrials,Industrial Machinery/Components,0.0,589629.0,5388000000.0,0.0,0.0,181.03,95.21,97.16,9.46,0.91,10.27,0.88
